index,X,Y,Z,formation
20,304440.7746000001,7617236.2677,278.0,AP___pj_ccx
21,304056.64109999966,7616765.2846,279.0,AP___pj_ccx
22,303523.49969999964,7616008.5493,279.0,AP___pj_ccx
23,302851.17899999954,7616537.8609,268.0,AP___pj_ccx
24,302640.1490000002,7617132.4526,294.0,AP___pj_ccx
25,303364.1728999997,7617544.2873,294.0,AP___pj_ccx
26,304000.5658,7618183.7922,278.0,AP___pj_ccx
27,304649.0581,7618539.6259,278.0,AP___pj_ccx
28,307450.0508000003,7611445.2558,264.0,P__TAa_kt
29,307544.76049999986,7611493.8266,264.0,P__TAa_kt
30,307715.1020999998,7611563.9465,264.0,P__TAa_kt
31,307763.1206,7605583.9857,268.0,P__TAa_kt
32,307902.6656999998,7606288.7558,279.0,P__TAa_kt
33,308631.7592000002,7606798.5477,254.0,P__TAa_kt
34,307773.81230000034,7607096.0239,279.0,P__TAa_kt
35,307411.7659,7607565.7732,279.0,P__TAa_kt
36,307392.0460000001,7607785.7532,284.0,P__TAa_kt
37,307897.60890000034,7605182.1986,268.0,P__TAa_kt
38,307763.1206,7605583.9857,268.0,P__TAa_kt
39,307897.60890000034,7605182.1986,268.0,P__TAa_kt
40,307366.56680000015,7607863.0125,284.0,P__TAa_kt
41,307221.7015000005,7608520.5224,284.0,P__TAa_kt
42,307231.59300000034,7608745.1331,284.0,P__TAa_kt
43,307950.26429999986,7608915.2368,284.0,P__TAa_kt
44,308231.6961000003,7609126.3585,250.0,P__TAa_kt
45,307914.8721000003,7610045.6856,291.0,P__TAa_kt
46,307508.91509999987,7610633.4949,291.0,P__TAa_kt
47,311709.4620000003,7603185.8726,266.0,P__TAa_kt
48,310866.7878999999,7603799.8185,261.0,P__TAa_kt
49,310240.8035089288,7604534.14984464,261.0,P__TAa_kt
50,310469.52610000037,7603992.4279,261.0,P__TAa_kt
51,311709.4620000003,7603185.8726,266.0,P__TAa_kt
52,312010.4157999996,7602860.8414,284.0,P__TAa_kt
53,314634.7433000002,7601127.3512,276.0,P__TAa_kt
54,332479.66420373856,7586627.440194114,373.0,A_FOh_xs_f
55,332540.70568355033,7586650.478027566,373.0,A_FOh_xs_f
56,305984.04140000045,7606062.7305,319.0,AP___pj_ccx
57,306001.5362999998,7605607.7778,319.0,AP___pj_ccx
58,305657.3936999999,7604225.4216,293.0,AP___pj_ccx
59,305383.25409999955,7604073.7696,293.0,AP___pj_ccx
60,304951.62119999994,7603099.7062,314.0,AP___pj_ccx
61,304943.5243951855,7602949.947405586,289.0,AP___pj_ccx
62,304942.2585361809,7602926.534031698,289.0,AP___pj_ccx
63,304939.95330000017,7602883.8963,289.0,AP___pj_ccx
64,304776.6294,7602253.9639,289.0,AP___pj_ccx
65,304993.6149000004,7601975.1494,289.0,AP___pj_ccx
66,305192.0324999997,7601702.4314,287.0,AP___pj_ccx
67,305544.52809999976,7601313.1037,285.0,AP___pj_ccx
68,305571.5318999998,7600851.9452,285.0,AP___pj_ccx
69,305666.7615,7600708.8475,285.0,AP___pj_ccx
70,304069.4966000002,7599965.2153,287.0,AP___pj_ccx
71,304020.90020000003,7600121.2451,287.0,AP___pj_ccx
72,304019.8306,7600205.9048,287.0,AP___pj_ccx
73,304208.56400000025,7600364.9145,287.0,AP___pj_ccx
74,304275.1947999997,7600458.8831,287.0,AP___pj_ccx
75,304043.3573000003,7600693.0727,287.0,AP___pj_ccx
76,303965.90050000045,7600785.2419,287.0,AP___pj_ccx
77,303997.0215999996,7601005.7794,287.0,AP___pj_ccx
78,304348.8444999997,7601340.4311,287.0,AP___pj_ccx
79,304356.78589999955,7601382.8696,287.0,AP___pj_ccx
80,304190.0080000004,7601499.3288,289.0,AP___pj_ccx
81,303895.1646999996,7601351.6693,287.0,AP___pj_ccx
82,302869.3557000002,7601694.4239,281.0,AP___pj_ccx
83,302824.51989999966,7601888.6126,281.0,AP___pj_ccx
84,302742.56010000035,7602001.8897,281.0,AP___pj_ccx
85,302583.8920999998,7602148.0793,281.0,AP___pj_ccx
86,307559.3208999997,7605606.813999999,268.0,AP___pj_ccx
87,307712.4589,7605566.4038,268.0,AP___pj_ccx
88,302557.1221156266,7602253.588338411,281.0,AP___pj_ccx
89,302583.8920999998,7602148.0793,281.0,AP___pj_ccx
90,302742.56010000035,7602001.8897,281.0,AP___pj_ccx
91,302798.5122999996,7601934.8622,281.0,AP___pj_ccx
92,302869.3557000002,7601694.4239,281.0,AP___pj_ccx
93,302973.26410000026,7601522.1455,281.0,AP___pj_ccx
94,303240.2314,7601191.0363,278.0,AP___pj_ccx
95,303470.11980000045,7601043.4597,278.0,AP___pj_ccx
96,304190.0080000004,7601499.3288,289.0,AP___pj_ccx
97,304287.79710000014,7601475.1481,289.0,AP___pj_ccx
98,303951.4694500003,7600920.535150003,287.0,AP___pj_ccx
99,303947.6589069168,7600886.619861561,287.0,AP___pj_ccx
100,304043.3573000003,7600693.0727,287.0,AP___pj_ccx
101,304103.3255000003,7600643.0135,287.0,AP___pj_ccx
102,304069.4966000002,7599965.2153,287.0,AP___pj_ccx
103,304181.6059999997,7599814.2074,276.97784,AP___pj_ccx
104,304713.20739999966,7599672.681,276.97784,AP___pj_ccx
105,304788.79820000014,7599728.6696,276.97784,AP___pj_ccx
106,305471.9157999996,7600346.8676,285.0,AP___pj_ccx
107,305529.4988000002,7600487.307,285.0,AP___pj_ccx
108,305570.572901185,7600928.145205842,285.0,AP___pj_ccx
109,305570.5729,7600928.1453,285.0,AP___pj_ccx
110,305192.0324999997,7601702.4314,287.0,AP___pj_ccx
111,305024.0717000002,7601912.0318,289.0,AP___pj_ccx
112,304875.80760185665,7604102.930312067,314.0,AP___pj_ccx
113,304875.80759999994,7604102.9304,314.0,AP___pj_ccx
114,304998.2954000002,7604167.0907,314.0,AP___pj_ccx
115,305214.1056000004,7604108.7651,293.0,AP___pj_ccx
116,305657.3952999989,7604377.071700002,293.0,AP___pj_ccx
117,305552.4084999999,7604563.7178,293.0,AP___pj_ccx
118,305278.2784000002,7605485.2858,319.0,AP___pj_ccx
119,305336.6068000002,7605671.9337,319.0,AP___pj_ccx
120,305389.1017000005,7605736.0942,319.0,AP___pj_ccx
121,305511.5884999996,7605683.6003,319.0,AP___pj_ccx
122,305873.2156969101,7605529.035426542,319.0,AP___pj_ccx
123,305949.04110000003,7605491.1231,319.0,AP___pj_ccx
124,305984.04140000045,7606062.7305,319.0,AP___pj_ccx
125,306106.5299000005,7606249.3788,306.0,AP___pj_ccx
126,306249.43170000013,7606284.37595,306.0,AP___pj_ccx
127,306299.0098000001,7606272.711,306.0,AP___pj_ccx
128,306403.9983000001,7606208.5514,306.0,AP___pj_ccx
129,306643.1377999997,7605922.7493,319.0,AP___pj_ccx
130,307063.0920000002,7605695.2755,268.0,AP___pj_ccx
131,299902.6987911526,7610675.586950549,276.0,AP___pj_ccx
132,300517.2829,7611003.4131,262.0,AP___pj_ccx
133,299865.18340000045,7611319.21,268.0,AP___pj_ccx
134,300000.78309999965,7611655.5222,268.0,AP___pj_ccx
135,300657.9049000005,7611596.6101,262.0,AP___pj_ccx
136,301270.7934999997,7611609.9364,262.0,AP___pj_ccx
137,301810.3992999997,7610923.7689,262.0,AP___pj_ccx
138,302509.88819999987,7610217.6174,287.0,AP___pj_ccx
139,303129.4402000001,7610597.3449,287.0,AP___pj_ccx
140,302350.0154999997,7612875.6906,260.0,AP___pj_ccx
141,302323.3688000003,7613042.2366,260.0,AP___pj_ccx
142,302576.51999999955,7613401.9769,260.0,AP___pj_ccx
143,303355.9500000002,7612322.7618,262.0,AP___pj_ccx
144,303862.2423999999,7610917.1167,270.0,AP___pj_ccx
145,304428.4926000005,7610037.7576,314.0,AP___pj_ccx
146,305461.06960000005,7609258.3291,316.0,AP___pj_ccx
147,306133.9093000004,7608685.4159,316.0,AP___pj_ccx
148,306715.6924999999,7608636.9085,284.0,AP___pj_ccx
149,307033.28019999986,7608331.7714,284.0,AP___pj_ccx
150,307250.2384000001,7607936.4113,284.0,AP___pj_ccx
151,302557.1221000003,7602253.5883,281.0,AP___pj_ccx
152,303243.57990000024,7603182.1213,296.0,AP___pj_ccx
153,303274.14826412365,7603862.401740885,296.0,AP___pj_ccx
154,303271.4713235018,7603885.961351537,296.0,AP___pj_ccx
155,303268.7008999996,7603910.3437,296.0,AP___pj_ccx
156,303262.4247000003,7604035.8993,296.0,AP___pj_ccx
157,303720.71329999994,7604663.6801,317.0,AP___pj_ccx
158,303733.2720999997,7604946.1809,317.0,AP___pj_ccx
159,318430.2048000004,7573913.1859,370.0,AP___pj_ccx
160,318882.9601999996,7573296.6288,376.0,AP___pj_ccx
161,319533.8415000001,7572428.5692,353.0,AP___pj_ccx
162,319925.4714000001,7571955.1317,353.0,AP___pj_ccx
163,320548.5975000001,7570930.2115,368.0,AP___pj_ccx
164,320712.142,7570043.7364,339.0,AP___pj_ccx
165,321020.37600000016,7569112.45,339.0,AP___pj_ccx
166,321455.8320000004,7568178.442000001,354.0,AP___pj_ccx
167,321603.3333000001,7567905.2042,354.0,AP___pj_ccx
168,321900.4760999996,7567874.8336,354.0,AP___pj_ccx
169,322285.8399413515,7567666.0223200265,365.0,AP___pj_ccx
170,322666.7002697525,7566808.479502716,366.0,AP___pj_ccx
171,322474.1638000002,7566730.951,366.0,AP___pj_ccx
172,322443.3673999999,7565868.8664,366.0,AP___pj_ccx
173,322351.9188000001,7565610.6686,366.0,AP___pj_ccx
174,321896.7424999997,7565533.8677,370.0,AP___pj_ccx
175,321728.6473000003,7565203.7157,397.0,AP___pj_ccx
176,321332.1660000002,7565212.9723,397.0,AP___pj_ccx
177,321255.33063989197,7565151.290279085,397.0,AP___pj_ccx
178,317560.407751681,7573855.77419695,329.0,AP___pj_ccx
179,318294.4149000002,7573924.2673,370.0,AP___pj_ccx
180,319849.6031807782,7568674.165413584,350.0,P__MNw_sf
181,319990.7097985924,7568123.174118005,336.0,P__MNw_sf
182,317982.21905079077,7572261.156124419,376.0,P__MNw_sf
183,318923.69180000015,7571874.8954,376.0,P__MNw_sf
184,319381.1494000005,7570962.5987,368.0,P__MNw_sf
185,319723.4089000001,7569998.9907,350.0,P__MNw_sf
186,319808.42700000014,7568983.1835,350.0,P__MNw_sf
187,321549.1849142412,7564603.139703837,397.0,P__MNw_sf
188,321549.80009999964,7564566.2193,397.0,P__MNw_sf
189,298680.90940000024,7594730.871,288.0,AP___pj_ccx
190,298853.16559999995,7595591.0452,295.0,AP___pj_ccx
191,299179.95849999966,7596166.6075,295.0,AP___pj_ccx
192,298773.7489,7596504.2583,307.0,AP___pj_ccx
193,298540.33939999994,7596865.3489,306.0,AP___pj_ccx
194,299512.98809999967,7597681.6624,293.0,AP___pj_ccx
195,299481.5395,7598155.3446,293.0,AP___pj_ccx
196,317331.51366289647,7575455.695472815,336.0,CP__pa_sepg
197,317108.27519000025,7575666.06618,336.0,CP__pa_sepg
198,316134.841138364,7576137.02528406,336.0,CP__pa_sepg
199,316074.72479000024,7576186.790580002,336.0,CP__pa_sepg
200,316040.1708009204,7576471.741114967,363.0,CP__pa_sepg
201,316041.7436900002,7576480.94458,363.0,CP__pa_sepg
202,316070.58447210264,7576520.985561268,363.0,CP__pa_sepg
203,316055.17413153173,7576590.960236533,363.0,CP__pa_sepg
204,315977.1930185537,7576771.050353047,334.0,CP__pa_sepg
205,315905.0478900002,7576798.10518,334.0,CP__pa_sepg
206,315541.6474996064,7576805.686706023,334.0,CP__pa_sepg
207,315277.42109000025,7576913.893680002,334.0,CP__pa_sepg
208,314625.59688478237,7577884.442440816,334.0,CP__pa_sepg
209,314594.88429000025,7577929.22828,334.0,CP__pa_sepg
210,315060.3148595418,7578295.430631031,339.0,CP__pa_sepg
211,315177.82899000024,7578092.745680002,339.0,CP__pa_sepg
212,315454.5806902003,7577940.063367634,334.0,CP__pa_sepg
213,315476.3023579021,7577952.451661694,334.0,CP__pa_sepg
214,315634.7414932165,7578165.903787556,339.0,CP__pa_sepg
215,315636.0579906961,7578168.996310842,339.0,CP__pa_sepg
216,315723.38227454724,7578374.125743699,339.0,CP__pa_sepg
217,315723.3822900002,7578374.12578,339.0,CP__pa_sepg
218,315914.57454401674,7578296.332382183,339.0,CP__pa_sepg
219,315914.5745900002,7578296.33238,339.0,CP__pa_sepg
220,316748.1699010723,7578627.743099359,354.0,CP__pa_sepg
221,316692.91109000024,7578639.77218,354.0,CP__pa_sepg
222,316069.17504269147,7579193.406737596,354.0,CP__pa_sepg
223,315977.5426900002,7579236.30288,339.0,CP__pa_sepg
224,315803.2573834235,7579513.418483948,339.0,CP__pa_sepg
225,315791.45159000024,7579542.96688,339.0,CP__pa_sepg
226,315762.756033356,7579805.421068332,347.0,CP__pa_sepg
227,315762.55099000025,7579821.89888,347.0,CP__pa_sepg
228,315795.1965868184,7580161.772584401,347.0,CP__pa_sepg
229,315736.32159000024,7580227.803180002,347.0,CP__pa_sepg
230,315863.05603008595,7581375.04536639,354.0,CP__pa_sepg
231,315810.8407900002,7581396.641980002,354.0,CP__pa_sepg
232,315200.9734496873,7581143.663391411,347.0,CP__pa_sepg
233,315084.2954900002,7581184.77558,354.0,CP__pa_sepg
234,314972.11828968325,7581392.62740367,354.0,CP__pa_sepg
235,314971.2546900002,7581411.91848,354.0,CP__pa_sepg
236,315006.9483525389,7581575.539122564,354.0,CP__pa_sepg
237,315019.3849900002,7581632.54898,354.0,CP__pa_sepg
238,315010.3725447081,7581872.354066202,354.0,CP__pa_sepg
239,315007.5439900002,7581903.240180002,354.0,CP__pa_sepg
240,314734.2042022012,7582337.119543374,354.0,CP__pa_sepg
241,314717.8219900002,7582361.00798,354.0,CP__pa_sepg
242,314599.48852964444,7582878.907212111,392.0,CP__pa_sepg
243,314575.55959000025,7582892.50318,392.0,CP__pa_sepg
244,314352.8851533993,7582731.085119312,386.0,CP__pa_sepg
245,314354.95869000023,7582563.99108,347.0,CP__pa_sepg
246,314386.6256822302,7582372.983412852,347.0,CP__pa_sepg
247,314370.5674900002,7582331.42888,347.0,CP__pa_sepg
248,314237.77297180874,7582305.569806709,347.0,CP__pa_sepg
249,314201.02649000025,7582329.38088,347.0,CP__pa_sepg
250,314061.8958320906,7582533.40229063,347.0,CP__pa_sepg
251,314024.29569000023,7582564.23318,347.0,CP__pa_sepg
252,313565.57291540987,7582685.582949857,347.0,CP__pa_sepg
253,313484.11959000025,7582710.05998,347.0,CP__pa_sepg
254,313207.37371443684,7583146.820187021,386.0,CP__pa_sepg
255,313126.73339000024,7583154.31178,386.0,CP__pa_sepg
256,312854.5165112039,7583136.783765326,338.0,CP__pa_sepg
257,312825.81159000023,7583150.67428,338.0,CP__pa_sepg
258,312756.0825304652,7583242.27888314,338.0,CP__pa_sepg
259,312730.8285900002,7583289.179280002,338.0,CP__pa_sepg
260,312483.8842775945,7583629.741273744,338.0,CP__pa_sepg
261,312470.53469000023,7583651.40588,338.0,CP__pa_sepg
262,312121.6548136713,7584053.3123568315,338.0,CP__pa_sepg
263,312096.63059000025,7584082.168280001,338.0,CP__pa_sepg
264,311778.26099558297,7584429.978082588,386.0,CP__pa_sepg
265,311772.67669000017,7584435.68688,386.0,CP__pa_sepg
266,311700.73386228544,7585111.543778017,386.0,CP__pa_sepg
267,311703.3334900002,7585121.841580002,386.0,CP__pa_sepg
268,311557.4913077769,7585598.29108866,386.0,CP__pa_sepg
269,311492.6409900002,7585605.12138,386.0,CP__pa_sepg
270,311247.56919512013,7585931.0845756885,326.0,CP__pa_sepg
271,311239.43319000024,7585949.91808,326.0,CP__pa_sepg
272,311195.1894780266,7586090.513159742,326.0,CP__pa_sepg
273,311177.9816900002,7586118.45038,326.0,CP__pa_sepg
274,311162.7678983346,7586317.624157546,326.0,CP__pa_sepg
275,311162.56179000024,7586334.10568,326.0,CP__pa_sepg
276,311284.13689118106,7586978.031327777,326.0,CP__pa_sepg
277,311285.8587900002,7586983.12628,326.0,CP__pa_sepg
278,311364.9275911153,7587127.73908375,389.0,CP__pa_sepg
279,311368.2082336341,7587138.770247626,389.0,CP__pa_sepg
280,311389.0055934492,7587208.701477974,389.0,CP__pa_sepg
281,311389.5676839616,7587224.668707095,389.0,CP__pa_sepg
282,311537.2236585545,7587769.270684644,323.0,CP__pa_sepg
283,311284.72410000017,7588430.5926,325.0,CP__pa_sepg
284,311364.73259999976,7588351.0602,323.0,CP__pa_sepg
285,309964.6387,7587978.94,325.0,CP__pa_sepg
286,310037.73780000024,7588491.5267,325.0,CP__pa_sepg
287,310301.03230000014,7588452.4185,325.0,CP__pa_sepg
288,310388.80879999977,7588550.8378,325.0,CP__pa_sepg
289,310259.06460000016,7589095.2289,319.0,CP__pa_sepg
290,309944.4363000002,7589510.3915,319.0,CP__pa_sepg
291,309876.18699999986,7590220.6156,319.0,CP__pa_sepg
292,309820.9740000004,7590567.017999999,309.0,CP__pa_sepg
293,309377.48649999965,7591454.6620000005,324.0,CP__pa_sepg
294,309353.1379000005,7591633.4009,324.0,CP__pa_sepg
295,309544.1429000003,7591830.5731,324.0,CP__pa_sepg
296,309864.54360000044,7591799.7658,309.0,CP__pa_sepg
297,310055.55370000005,7591608.7564,309.0,CP__pa_sepg
298,310263.7048000004,7591134.3124,309.0,CP__pa_sepg
299,310465.9916000003,7590172.8382,319.0,CP__pa_sepg
300,310726.9735000003,7589642.7263,319.0,CP__pa_sepg
301,310942.32129999995,7589370.2461,319.0,CP__pa_sepg
302,311011.892,7589231.426,319.0,CP__pa_sepg
303,311148.3556000004,7588488.1708,325.0,CP__pa_sepg
304,311284.72410000017,7588430.5926,325.0,CP__pa_sepg
305,311233.75399999967,7588438.4312,325.0,CP__pa_sepg
306,309558.3590522198,7591228.32131096,324.0,CP__pa_sepg
307,309623.2596000005,7591123.3018,324.0,CP__pa_sepg
308,309876.18699999986,7590220.6156,319.0,CP__pa_sepg
309,309898.3424000005,7589806.1026,319.0,CP__pa_sepg
310,310388.80879999977,7588550.8378,325.0,CP__pa_sepg
311,317773.6486,7568720.3363,342.0,CP__pa_sepg
312,317592.21769999986,7568708.7185,342.0,CP__pa_sepg
313,316493.5954999998,7568768.9249,330.0,CP__pa_sepg
314,316109.8301999997,7568693.6796,330.0,CP__pa_sepg
315,316493.5954999998,7568768.9249,330.0,CP__pa_sepg
316,315833.84829999966,7575003.9394,335.0,CP__pa_sepg
317,315812.49010000005,7575637.5933,335.0,CP__pa_sepg
318,315833.84829999966,7575003.9394,335.0,CP__pa_sepg
319,315805.3691031493,7574740.510329133,324.0,CP__pa_sepg
320,315819.60799878783,7574420.123327277,324.0,CP__pa_sepg
321,315819.608,7574420.1233,324.0,CP__pa_sepg
322,315972.01839380537,7572746.154934322,328.0,CP__pa_sepg
323,310273.0523799868,7587300.900970108,326.0,CP__pa_sepg
324,310273.05237999995,7587300.900970002,326.0,CP__pa_sepg
325,310265.2113807071,7587250.01087459,326.0,CP__pa_sepg
326,310265.21137999994,7587250.010869999,326.0,CP__pa_sepg
327,310033.87298270845,7586768.962875582,326.0,CP__pa_sepg
328,310033.87297999987,7586768.962870001,326.0,CP__pa_sepg
329,312455.6721035379,7582240.634283418,362.0,CP__pa_sepg
330,312455.67217999994,7582240.6341699995,362.0,CP__pa_sepg
331,313463.4730644899,7581457.553325287,347.0,CP__pa_sepg
332,313508.88187999994,7581402.776070002,347.0,CP__pa_sepg
333,313562.3933982577,7581095.114501389,369.0,CP__pa_sepg
334,313562.39338,7581095.114469999,369.0,CP__pa_sepg
335,313219.9768735759,7581299.323601136,347.0,CP__pa_sepg
336,313187.97977999994,7581301.59877,347.0,CP__pa_sepg
337,313066.17646160594,7581269.996554238,347.0,CP__pa_sepg
338,313027.66767999995,7581240.429470001,347.0,CP__pa_sepg
339,313950.09628937236,7579727.525785597,369.0,CP__pa_sepg
340,313945.45547999995,7579702.777369999,369.0,CP__pa_sepg
341,313885.298473124,7579564.573991423,349.0,CP__pa_sepg
342,313834.76598,7579401.02587,349.0,CP__pa_sepg
343,313948.9974466867,7578805.718619454,349.0,CP__pa_sepg
344,313948.99748,7578805.71857,349.0,CP__pa_sepg
345,313885.11914223386,7578673.740171948,349.0,CP__pa_sepg
346,313874.07637999987,7578627.198070001,349.0,CP__pa_sepg
347,313339.92196035077,7577952.306962148,345.0,CP__pa_sepg
348,313339.92197999987,7577952.3068699995,345.0,CP__pa_sepg
349,313089.5890966643,7577636.482918632,345.0,CP__pa_sepg
350,313089.551100018,7577636.236399875,345.0,CP__pa_sepg
351,313497.5681274977,7576312.209826888,335.0,CP__pa_sepg
352,313534.70257999987,7576266.547370002,335.0,CP__pa_sepg
353,313683.29358832014,7576247.163692023,335.0,CP__pa_sepg
354,313720.22198000003,7576344.906169999,335.0,CP__pa_sepg
355,313944.0740402843,7576321.644260904,335.0,CP__pa_sepg
356,313945.20527999994,7576317.974470002,335.0,CP__pa_sepg
357,314351.20998237,7576390.501281965,335.0,CP__pa_sepg
358,314367.17057999986,7576471.072070002,345.0,CP__pa_sepg
359,315831.58295668656,7576316.23347646,335.0,CP__pa_sepg
360,315831.58297999995,7576316.233469999,335.0,CP__pa_sepg
361,316151.216391019,7568911.898752644,330.0,CP__pa_sepg
362,318193.3256000001,7596930.5286,289.0,AP___pj_ccx
363,318237.85620000033,7597013.0479,289.0,AP___pj_ccx
364,318313.25399999967,7597433.2197,289.0,AP___pj_ccx
365,319301.0247999998,7602878.657000001,302.0,AP___pj_ccx
366,319610.6235999996,7600570.6478,285.0,AP___pj_ccx
367,319728.26510000037,7598941.569,296.0,AP___pj_ccx
368,319635.62480000034,7598819.147999999,296.0,AP___pj_ccx
369,319681.6294,7597877.3791,295.0,AP___pj_ccx
370,319079.9260999998,7597171.7459,289.0,AP___pj_ccx
371,318926.30730000045,7596560.0343,305.0,AP___pj_ccx
372,316283.41788414447,7587725.5046821125,325.0,AP___pj_ccx
373,316283.41779999994,7587725.5047,325.0,AP___pj_ccx
374,315850.66557489143,7587846.918177734,328.0,AP___pj_ccx
375,315849.42138589267,7587847.20268036,328.0,AP___pj_ccx
376,316038.15856459556,7587162.834459683,326.0,AP___pj_ccx
377,316048.9762000004,7587142.7455,326.0,AP___pj_ccx
378,316102.8616795494,7586684.085283022,326.0,AP___pj_ccx
379,316101.4436999997,7586673.5528,326.0,AP___pj_ccx
380,316335.1298669075,7586056.463069428,326.0,AP___pj_ccx
381,316359.7063999996,7586020.6267,326.0,AP___pj_ccx
382,316400.3431820957,7585488.002969608,319.0,AP___pj_ccx
383,316400.2466000002,7585487.804,319.0,AP___pj_ccx
384,316212.6986707252,7585449.799690482,319.0,AP___pj_ccx
385,316205.6536999997,7585451.5841,319.0,AP___pj_ccx
386,315833.0565109616,7585662.511051907,357.0,AP___pj_ccx
387,315740.11309999967,7585725.274,357.0,AP___pj_ccx
388,315580.78480292694,7585888.971241201,335.0,AP___pj_ccx
389,315503.64630000014,7585989.0509,335.0,AP___pj_ccx
390,315122.8004582491,7586492.005072965,335.0,AP___pj_ccx
391,315081.6327999998,7586512.9977,335.0,AP___pj_ccx
392,314019.98967087397,7586652.448492788,363.0,AP___pj_ccx
393,314019.9896,7586652.4485,363.0,AP___pj_ccx
394,313843.63056485174,7586759.143580985,363.0,AP___pj_ccx
395,313819.29036250943,7586768.521775916,363.0,AP___pj_ccx
396,312648.6812243871,7586808.915047227,389.0,AP___pj_ccx
397,312507.9856508252,7586906.014364922,389.0,AP___pj_ccx
398,312114.27891227946,7586836.632600149,389.0,AP___pj_ccx
399,312114.2789000003,7586836.6326,389.0,AP___pj_ccx
400,311811.6077528644,7587086.331465148,389.0,AP___pj_ccx
401,311830.00040000025,7587197.1504,389.0,AP___pj_ccx
402,312707.6468165877,7587575.925166247,323.0,AP___pj_ccx
403,312902.5606000005,7587531.8984,327.0,AP___pj_ccx
404,313270.55925806146,7587691.553237152,327.0,AP___pj_ccx
405,313285.1629999997,7587786.2839,327.0,AP___pj_ccx
406,313033.9239068922,7588079.283571684,327.0,AP___pj_ccx
407,312984.443,7588104.2912,327.0,AP___pj_ccx
408,312517.0160373813,7588341.907356578,323.0,AP___pj_ccx
409,312555.82820000034,7588479.987000001,323.0,AP___pj_ccx
